id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year
55312,True,Tehran,Sunday 04AM,"باسلام    
گوشی نونو هستش اگه شما یدونه خط تو صفحش پیدا کردید گوشی مجانی برای شما حتی یه خط ریز 
چند روزه خریدم گوشیه خوبیه پرسرعته 
اکبندش 200 تومن به بالاس اینم با اکبندش فرقی نداره خریدار باشید یه تخفیف کوچیکم میدم",1,NA,mobile,140000,HUAWEI Y210   (قیمت عالی),NA,NA
55598,True,Mashhad,Saturday 05AM,"ایفون ٦ ٦٤ گیگ اصلی رنگ گری بسیار سالم بدون تعمیر و باز شدگی به شرط به اپل ایدی 

فقط یک دونه نقطه کنار اسپیکرش جدیدا افتاده که دید نداره بقیش نویه نو گوشی سه ماه کار

فقط نقدد و یا معاوضه با نوت ٤ سالم الباقی نقد میگیرم فقط تماس...",4,NA,mobile,1750000,ایفون اپل ٦ ٦٤ گیگ,NA,NA
55646,True,Isfahan,Monday 07PM,"اچ تی سی دیزایر616رنگ مشکی بسیار تمیز بدون هیچ عیبوایراد فنی به شرط 
گوشی واقعا نصب به امکانات واقعا به صرفه و خوب هستش...
8هسته ای خوش دست و خوش سایز وسایل کامل وسالم و اصلی شارژ دهی خوب...قیمت هم کنارمیام...
تعویض هم میکنم فقط باایفون...۵اس به بالا...",2,NA,mobile,335000,htc desire616بسیارتمیز مشکی,NA,NA
55720,True,Tehran,Sunday 10AM,کاملا تمیز و نو.دو ماه کار.سیلور.گارانتی هماهنگ.تعویض فقط آیفون.,0,NA,mobile,2200000,گلکسی اس ۷ ایج,NA,NA
55843,True,Tehran,Saturday 02PM,گوشی هواوی هونور دوسیم کارت هشت هسته دوربین عالی با قاب افیس وگلس   در حد اک,3,NA,mobile,420000,گوشی هونور 4C,NA,NA
56115,True,Shiraz,Tuesday 12AM,گوشی تمیز دوربین ١٣ و ٥ رنگ مشکی مفت زدم میخوام زود بفروشمش,0,NA,mobile,610000,گوشی J7 تمیز و عالی,NA,NA
56133,True,Ahvaz,Wednesday 11PM,"گوشی دوسال کار کرده 
ظاهرى تمیز و مرتب داره
ال سی دی یک بار تعویض شده 
از گوشی کاملاً راضی هستم و تنها دلیل فروشش، خرید یک آیفون7 هستش.
با اولین مشتری که قیمت مناسب بده کنار میام و مال خودشه. 
در واتساپ در خدمتم لطفا تماس نگیرید. پیام بدید توافق کردیم تماس بگیرید لطفا.",3,NA,mobile,-1,آیفون مدل 5s,NA,NA
56210,True,Ahvaz,Friday 02AM,سلام گوشی طرح هستش هر دو دوربین8فلش دار دوسیم بانت فورجی بااندروید5.1عکس خواستی بیاتلگرام قیمت200تومن,0,NA,mobile,200000,سامسونگj5,NA,NA
56220,False,Shiraz,Wednesday 11PM,کمتراز یک ماه کار کرد مطابق گوشی کارنکرده میباشد,0,NA,mobile,1250000,a8رنگ گلد گرون ترین رنگ,NA,NA
56282,True,Mashhad,Thursday 05AM,"نوکیا لومیا 1520 مشکی 6 اینچی
دوربین 20 مگاپیکسل پشتیبانی از فرمت raw
NFC, GPS, Bluetooth, FM Radio, 4G, Full HD$NUMK Video
چهار هسته ای 2.2GHz
ویندور 10 
32 گیگ حافظه 
لوازم کامل (کارتن، شارژر، هندزفری، محافظ ال سی دی، گارد)
بدون خط و خش کاملا تمیز و کم کار
تخفیف جزئی پای معامله",1,NA,web,1200000,گوشی لومیا 1520 درحد آک مشکی,NA,NA
56435,False,Tehran,Saturday 05PM,سفید ال سی دی سوخته ولی برد و کلیه لوازم سالم می باشد,0,NA,web,450000,SAMSUNG NOTE 3 N9005,NA,NA
56701,True,Tehran,Thursday 12PM,"گوشی کاملا نو...با کیفیت..کاملا مشابه اصل..۲سیم کارت..4G..
قیمت توافقی...رنگ گلد",0,NA,mobile,-1,j7 2016طرح,NA,NA
56752,True,Tehran,Friday 01AM,گارانتی همراه سرویس سالم بدون ایراد بدون خط وخش وتعمیر فروش یامعاوضه باS7مدل گوG925Fکه بهترین مدله,4,NA,mobile,1380000,S6 Edgeنو نو مشابه آک مشکی ۳۲گیگ,NA,NA
57128,True,Shiraz,Friday 05AM,گوشی iphone se 64 رزگلد...در حد نو بدون خط و خش...,0,NA,mobile,1700000,iphone se 64,NA,NA
57130,True,Isfahan,Thursday 05PM,دو سیمکارت اینترنت 3G سالم مدل 94 .فروخته شد به قیمت645000,1,NA,mobile,650000,گوشی موبایل ال جی g3,NA,NA
57508,True,Isfahan,Friday 01PM,رنگ گلد.تمیز بدون خط وخش.۲۰۱۶ هست و دوسیم و فورجی.یکماه کارکرده.تخفیف جزعی ب خریدار داده میشه .۷۵۰ نمیدم پیام الکی ندین.,0,NA,mobile,790000,جی سون۲۰۱۶,NA,NA
57658,True,Tehran,Saturday 12PM,"16 gig
جعبه و شارژر 
از دو ناحیه ضربه خورده
سالم",2,NA,mobile,800000,ایفون 5s,NA,NA
57718,True,Tehran,Friday 02PM,"گوشی خیلی وقته استفاده نشده و گوشی خوبیه 
لازم ندارم قیمتم پایین میدم بره فقط",1,NA,mobile,-1,گوشی سامسونگ عالی,NA,NA
57849,True,Karaj,Wednesday 11AM,رنگش سفیده.تا حالا تعمیرو یا باز نشده.ضد اب ودر پوشها همگی فابریک واصلی هستن.لوازمشم تکمیله.,1,NA,mobile,430000,گوشی موبایل سونی زد 1,NA,NA
58086,True,Tehran,Tuesday 11AM,سالم نو نو من فقط باگوشی ساده کارمیکنم اینم تو خونه میموند همه تجهیزاتش هست,2,NA,mobile,550000,سامسونگj2,NA,NA
58174,True,Tehran,Monday 07AM,"یک عدد گوشی بلک بری پریو بسیار تمیز برای فروش موجود است.
مدل stv100-3 میباشد",0,NA,mobile,1500000,blackberry priv stv100-3,NA,NA
58214,True,Tabriz,Monday 06AM,"دوسیم.فورجی
حافظه۱۶گیگ رم ۲
دوربین عقب۱۳جلو۵
گوشی نو نو هستش تو عکسا هم معلومه.معاوضه هم فقط با j5(2016)واس۵اگه تمیز باشه مثل گوشی من.با تشکر از دیوار.یاحق",3,NA,mobile,770000,سامسونگa3(2016)صفر,NA,NA
58282,True,Tabriz,Friday 04AM,"iPhone 5c. 16gb سفید در حدآکبند!
بدون خط و خش و دقیقا عین نو
فول برنامه نصب شده، iOs$NUM
باکارتن و لوازم کامل

لطفا تماس تلفنی",5,NA,web,580000,Phone 5c. 16gb سفید در حدآکبند!,NA,NA
58499,False,Qom,Tuesday 07AM,یه گوشی J7مشکی فورجی دارم که یک ماهم کارنکرده یک سال دیگه گارانتی داره.دوهفتس خریدم بالوازم کامل ویک گارد خوشکل.,0,NA,mobile,650000,گوشیJ7مشکی.یک ماهم کارنکرده,NA,NA
58593,True,Tehran,Monday 04AM,"باسلام 
گوشی فوق کاملا سالم و از هر نظر تضمینی هست 
بدون خط و خش فقط یه ضربه ریز گوشه پایینش داره 
گری پشت و رو بدون حتی یک نقطه چون از اول گلس داشته
سوال دیگه هم بود تماس یا تلگرام در خدمتم 
تخفیف جزئی پای معامله
با تشکر از دیوار",3,NA,mobile,840000,iphone5s 16gig,NA,NA
58669,True,Shiraz,Tuesday 09PM,میت8 گلد 64گیگ 4گیگ رم در حد اکبند بدون کوچکترین زدگی فول پک سه ماه هست خریدم استفاده بسیار بسیار کم ببینی خریدی.,2,NA,mobile,1420000,میت8 عالی,NA,NA
58882,True,Tehran,Tuesday 01AM,نوکیا XL اندروید دوسیم کارت خور سالم به شرط اندروید$NUMدارد و هر برنامه که دلتان بخواهد روش نصب میشه و برنامه ها در حافظه رم نصب میشه و حافظه گوشی را اشغال نمی کنه صفحه 5اینچی,2,NA,mobile,240000,نوکیا XL اندروید دوسیم کارت خور,NA,NA
59054,False,Karaj,Sunday 05PM,تمام لوازم زیر قیمت اپل ۵ کامل,0,NA,web,-1,اپل ۵ تمام قطعه هاش موجود,NA,NA
59103,False,Tehran,Sunday 06AM,بدون خط و خش,5,NA,web,600000,آیفون$NUMگیگ,NA,NA
59126,True,Tehran,Sunday 03PM,گوشی بسیار سالم و تمیز - کم کارکرد,2,NA,web,400000,htc desire 616 dual sim,NA,NA
59199,True,Tehran,Sunday 08AM,گوشی موبایل Apple رزگلد iPhone 6s با جعبه و لوازم کامل سالم و تمیز مدل LLA,1,NA,mobile,1650000,اپل 6s رزگلد 16g LLA,NA,NA
59253,True,Mashhad,Monday 05PM,سلام گوشی رنگ گلد 4g اندروید6 کنارش دوتا ضرب خوردگی داره با گارد دیده نمیش کارکرد1ماه باگارانتی گوشی کاملا سالم فقط فروش قیمت مقطوعه الکی زنگ نزنین و قیمت ندین باهیچی معاوضه ندارم مهلت تستم میدم فقط تلگرام فروش پولتون فقط نقد باش,0,NA,mobile,420000,هواوی p8 lite,NA,NA
59465,True,Kermanshah,Monday 01PM,"گوشی جز یه ترک ریز که روی قاب پشتش هست هیچ مشکلی نداره
باتریش سه روز شارژ نگه میداره 
کارتن و شارژر و هندزفری داره
ویندوزشم نسخه ی ۱۰ هستش آخرین ویرایش
همه ی نرم افزار هارو هم داره تلگرام اینستاگرام و شیرایت و .....",2,NA,mobile,210000,لومیا ۵۴۰ سالم,NA,NA
59731,True,Kermanshah,Friday 12AM,گوشی A7سامسونگ 2015بدونه خط خش خیلی کم استفاده شده در حد نو حافظه داخلی 32گیگ دوربین 16 فلش عالی داره دوربین جلوشم حرف نداره خودم یک میلیونو صد خریدمش فقط خریدار واقعی تماس بگیره,0,NA,mobile,750000,گوشی A7سامسونگ در حد نو,NA,NA
59741,True,Tehran,Friday 04AM,"سالم 
بی خط و خش
با قاب ورم SD
با لوازم کامل
2 ماه کارکرده
خمیده باریک زیبا
فست شارژ
16 و 2
دوربین عقب 13 4k
جلو 5 فول اچ دی
هشت هسته ای 3/5 اسنپدراگون
صفحه ی OLED
معاوظه با ایفون و لومیا 1520
و با همه ی گوشیا معاوظه دارم",4,NA,mobile,770000,الجی جی فلکس 2,NA,NA
60033,False,Tehran,Friday 06PM,آیفون ٧ ١٢٨GB در ٥ رنگ,1,NA,mobile,4500000,آیفون ٧ ١٢٨GB,NA,NA
60067,True,Mashhad,Sunday 05PM,رنگ سفید دوسیم کارت فورجی اندروید ۶ سالم با ضمانت سری fبیشتر نظرم فروشه ولی معاوضه با پایین ترم دارم.,5,NA,mobile,1220000,سامسونگ s6دوسیم,NA,NA
60314,True,Ahvaz,Monday 04PM,کاملا تمیز،۱۶گیگ،بوردسوخته،همراه هندزفری وجعبه,3,NA,mobile,500000,آیفون۶llaبوردسوخته,NA,NA
60387,True,Tehran,Friday 08AM,سالم بدون خط و خش هنذفری با قاب ژله ایی رم 16 گیگ,0,NA,mobile,400000,هووای G750,NA,NA
60448,True,Shiraz,Monday 03PM,"باسلام
گوشی در حد صفر و نو نو،مدل lla امریکا،کاکرد دوماه کمتر،همراه با همه ی لوازم جانبی،هندزفری هم باز نشده هنوز..",0,NA,mobile,2300000,اپل٦اس پلاس گلد٦٤,NA,NA
60521,True,Karaj,Tuesday 04PM,"سالم در حد نو 
وسایل همه کامل با کارتن فقط چهار ماه کار کرده 
اندروید$NUM
باطریش حدود یه هفته شارژ نگه میدارد 
معاوضه با گوشی اپل هم میشود

فقط تماس گرفته شود اس ام اس جواب داده نمیشود",3,NA,mobile,340000,samsung galexy grand prime,NA,NA
60717,False,Tehran,Wednesday 05PM,دو دستگاه آیفون شش ال ال ای 64 و 16 گیگ گری هر دو با هم به فروش میرسند . ال سی دی 64 گیگ تعویض شده . تمیز و سالم با لوازم اصلی . بدون خط و خش . دو سه تا خال جزئی اطرافشون دارن . لطفا با توجه به شرایط و قیمت تماس بگیرید چون قابل تغییر نیستن . باتشکر,2,NA,web,3100000,دو دستگاه آیفون 6 (16و64),NA,NA
60741,True,Ahvaz,Sunday 07PM,باسلام گوشی بلک بری Q10 گلد ادیشن بهترین سری$NUMفورجی انلاک فاکتوری بسیار گوشی خوب وخاص صفحه نمایش ال ای دی رام2 کیفیت دوربین 8 واقعی باکیفیت کاملا سالم بفروش میرسد قیمت رو خوب گذاشتم خریدار فقط تماس بگیره ج پیام داده نمیشه فقط تماس باتشکر از برنامه خوب دیوار ...,4,NA,mobile,410000,بلک بری Q$NUMگلد ادیشن فورجی,NA,NA
60772,False,Karaj,Wednesday 08AM,فوقولاده خوش دست. بدون خط و خش  . کاملا سالم ب شرط . ۳ ماه کارکرد . 4G. دو سیم . فکر کن نو میخری,4,NA,mobile,850000,GALAXY A7,NA,NA
60811,True,Tehran,Sunday 07AM,گوشی موبایل سونی ام پنج شیشه گوشی شکسته ولی تاچش بگیر نگیر داره،مجهز به اندروید 6، فقط تماس یا اسمس پاسخگو هستم,2,NA,mobile,200000,گوشی موبایل سونی M5,NA,NA
60867,False,Tehran,Monday 11AM,گوشی نو هستش ، بدون خط و خش فقط از کارتونش باز شده چند بار تماس تلفنی داشته ،,0,NA,mobile,-1,اس ای گری ٦٤,NA,NA
60870,True,Ahvaz,Wednesday 01PM,"گوشی سونی z1 ضد آب با دروبین ۲۰ و اندروید آپدیت شده به ۵ با کارتون و سایر اقلام 
کاملا تمیز بدون خط و خش و به هیچ عنوان تعمیر نرفته !! به شرط 
صفحه نمایش فول اچ دی  پنچ اینچی و کیفیت خارق العاده 
 چهار هسته ای ۲.۲ اسنپ دراگون .
رم ۲
حافظه ۱۶ با قابلت ارتقا تا ۱۲۸ گیگ.",4,NA,mobile,620000,گوشی sony z1 : زد وان  4g  در حد آکد !!!,NA,NA
60904,True,Kermanshah,Sunday 11AM,"سلام گوشی رو یک هفته هست که خریدم سفید رنگ در حد آک بدون سر سوزن خط و خش با گلس۱۰تومانی و گارد  ۲۳تومانی motomo  گوشی با دوسال گارانتی اصلی به قیمت۵۷۵۰۰۰خریداری شده که جمعا۶۰۸۰۰۰تومان بابتش پرداخت کردم آبان با۱۱۸۰۰۰تومان زیر قیمت میفروشم ،گیرم که میفروشم پس لطفا ،خواهشا،برای تخفیف و آخرش چند تماس نگیرید .اگه با نوش هیچ فرقی نداره پس برا چی زنگ میزنی یا پیام میدی
یاعلی
ممنون از عوامل خوب دیوار",0,NA,mobile,490000,گوشی ال جیK10 LTE یک هفته هست که خریدم,NA,NA
